2454007.500000000, A.D. 2006-Sep-29 00:00:00.0000, -6.987747633492910E-01,  1.568391500192982E-01,  4.247967867917133E-02, -4.421883467993189E-03, -1.984657338906107E-02, -1.665178615563218E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454008.500000000, A.D. 2006-Sep-30 00:00:00.0000, -7.029172845593611E-01,  1.369343551522927E-01,  4.244610637072283E-02, -3.862643112017770E-03, -1.996037278029292E-02, -5.048642874825418E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454009.500000000, A.D. 2006-Oct-01 00:00:00.0000, -7.064990936179071E-01,  1.169237044109693E-01,  4.237872317170143E-02, -3.300534948272721E-03, -2.005827275972897E-02, -8.426902397430295E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454010.500000000, A.D. 2006-Oct-02 00:00:00.0000, -7.095175503392281E-01,  9.682313211486972E-02,  4.227759474469624E-02, -2.736014479413466E-03, -2.014020573879593E-02, -1.179723569410831E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454011.500000000, A.D. 2006-Oct-03 00:00:00.0000, -7.119704707480276E-01,  7.664863348821283E-02,  4.214281391657559E-02, -2.169538555814171E-03, -2.020611749941052E-02, -1.515693179315724E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454012.500000000, A.D. 2006-Oct-04 00:00:00.0000, -7.138561282239533E-01,  5.641625128352177E-02,  4.197450056150432E-02, -1.601564969386130E-03, -2.025596720353878E-02, -1.850329259784915E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454013.500000000, A.D. 2006-Oct-05 00:00:00.0000, -7.151732542405581E-01,  3.614206240228925E-02,  4.177280146051167E-02, -1.032552048673460E-03, -2.028972738958220E-02, -2.183363521844097E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454014.500000000, A.D. 2006-Oct-06 00:00:00.0000, -7.159210387001868E-01,  1.584216452578955E-02,  4.153789013787679E-02, -4.629582556936456E-04, -2.030738395572053E-02, -2.514529427626597E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454015.500000000, A.D. 2006-Oct-07 00:00:00.0000, -7.160991298667703E-01, -4.467337230992220E-03,  4.126996667462291E-02,  1.067582150162445E-04, -2.030893613036166E-02, -2.843562417745450E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454016.500000000, A.D. 2006-Oct-08 00:00:00.0000, -7.157076338989582E-01, -2.477034362950440E-02,  4.096925749943642E-02,  6.761398346936322E-04, -2.029439642986864E-02, -3.170200135389308E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454017.500000000, A.D. 2006-Oct-09 00:00:00.0000, -7.147471139864505E-01, -4.505077456920704E-02,  4.063601515734854E-02,  1.244730135603564E-03, -2.026379060371892E-02, -3.494182646943304E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454018.500000000, A.D. 2006-Oct-10 00:00:00.0000, -7.132185890928011E-01, -6.529258228810761E-02,  4.027051805653931E-02,  1.812074102732067E-03, -2.021715756733244E-02, -3.815252658869066E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454019.500000000, A.D. 2006-Oct-11 00:00:00.0000, -7.111235323084600E-01, -8.547976449007511E-02,  3.987307019364788E-02,  2.377718561591925E-03, -2.015454932278233E-02, -4.133155730680980E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454020.500000000, A.D. 2006-Oct-12 00:00:00.0000, -7.084638688181246E-01, -1.055963773868481E-01,  3.944400085798962E-02,  2.941212561709647E-03, -2.007603086755695E-02, -4.447640483796916E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454021.500000000, A.D. 2006-Oct-13 00:00:00.0000, -7.052419734869277E-01, -1.256265486429832E-01,  3.898366431510186E-02,  3.502107755404976E-03, -1.998168009170098E-02, -4.758458806080622E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454022.500000000, A.D. 2006-Oct-14 00:00:00.0000, -7.014606680703527E-01, -1.455544902122139E-01,  3.849243947005847E-02,  4.059958771501847E-03, -1.987158766354187E-02, -5.065366051897275E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454023.500000000, A.D. 2006-Oct-15 00:00:00.0000, -6.971232180531196E-01, -1.653645110539445E-01,  3.797072951101029E-02,  4.614323583612929E-03, -1.974585690427778E-02, -5.368121237512948E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454024.500000000, A.D. 2006-Oct-16 00:00:00.0000, -6.922333291226439E-01, -1.850410297188799E-01,  3.741896153342499E-02,  5.164763872655842E-03, -1.960460365171173E-02, -5.666487231679500E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454025.500000000, A.D. 2006-Oct-17 00:00:00.0000, -6.867951432829996E-01, -2.045685867930844E-01,  3.683758614551540E-02,  5.710845383275208E-03, -1.944795611342399E-02, -5.960230941257518E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454026.500000000, A.D. 2006-Oct-18 00:00:00.0000, -6.808132346156369E-01, -2.239318571900570E-01,  3.622707705535957E-02,  6.252138273860641E-03, -1.927605470968331E-02, -6.249123491738584E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454027.500000000, A.D. 2006-Oct-19 00:00:00.0000, -6.742926046934078E-01, -2.431156622807154E-01,  3.558793064022871E-02,  6.788217459866778E-03, -1.908905190640498E-02, -6.532940402540196E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454028.500000000, A.D. 2006-Oct-20 00:00:00.0000, -6.672386776547353E-01, -2.621049818514927E-01,  3.492066549865221E-02,  7.318662950157487E-03, -1.888711203847219E-02, -6.811461756955541E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454029.500000000, A.D. 2006-Oct-21 00:00:00.0000, -6.596572949450388E-01, -2.808849658810721E-01,  3.422582198575930E-02,  7.843060176112348E-03, -1.867041112374442E-02, -7.084472366652173E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454030.500000000, A.D. 2006-Oct-22 00:00:00.0000, -6.515547097327720E-01, -2.994409461266114E-01,  3.350396173244746E-02,  8.361000313249505E-03, -1.843913666808534E-02, -7.351761930622058E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454031.500000000, A.D. 2006-Oct-23 00:00:00.0000, -6.429375810076791E-01, -3.177584475106459E-01,  3.275566714893684E-02,  8.872080595135041E-03, -1.819348746174999E-02, -7.613125188497838E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454032.500000000, A.D. 2006-Oct-24 00:00:00.0000, -6.338129673690857E-01, -3.358231993002047E-01,  3.198154091327814E-02,  9.375904619364892E-03, -1.793367336747927E-02, -7.868362068158975E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454033.500000000, A.D. 2006-Oct-25 00:00:00.0000, -6.241883205122514E-01, -3.536211460699999E-01,  3.118220544538786E-02,  9.872082645433223E-03, -1.765991510059572E-02, -8.117277827559460E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454034.500000000, A.D. 2006-Oct-26 00:00:00.0000, -6.140714784209985E-01, -3.711384584418783E-01,  3.035830236719298E-02,  1.036023188428191E-02, -1.737244400153003E-02, -8.359683190720392E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454035.500000000, A.D. 2006-Oct-27 00:00:00.0000, -6.034706582749956E-01, -3.883615435931571E-01,  2.951049194946818E-02,  1.083997677940858E-02, -1.707150180107067E-02, -8.595394477852300E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454036.500000000, A.D. 2006-Oct-28 00:00:00.0000, -5.923944490802475E-01, -4.052770555266956E-01,  2.863945254595876E-02,  1.131094927933116E-02, -1.675734037867900E-02, -8.824233729541528E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454037.500000000, A.D. 2006-Oct-29 00:00:00.0000, -5.808518040314724E-01, -4.218719050959885E-01,  2.774588001538037E-02,  1.177278910132610E-02, -1.643022151426438E-02, -9.046028825004318E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454038.500000000, A.D. 2006-Oct-30 00:00:00.0000, -5.688520326151656E-01, -4.381332697788944E-01,  2.683048713189217E-02,  1.222514398629692E-02, -1.609041663373825E-02, -9.260613594370038E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454039.500000000, A.D. 2006-Oct-31 00:00:00.0000, -5.564047924622701E-01, -4.540486031939560E-01,  2.589400298464049E-02,  1.266766994467529E-02, -1.573820654870100E-02, -9.467827924985822E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454040.500000000, A.D. 2006-Nov-01 00:00:00.0000, -5.435200809594675E-01, -4.696056443536186E-01,  2.493717236697102E-02,  1.310003149326956E-02, -1.537388119061141E-02, -9.667517861741116E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454041.500000000, A.D. 2006-Nov-02 00:00:00.0000, -5.302082266281752E-01, -4.847924266490046E-01,  2.396075515590713E-02,  1.352190188298911E-02, -1.499773933978430E-02, -9.859535701418052E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454042.500000000, A.D. 2006-Nov-03 00:00:00.0000, -5.164798802804084E-01, -4.995972865612407E-01,  2.296552568249169E-02,  1.393296331738622E-02, -1.461008834955747E-02, -1.004374008108086E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454043.500000000, A.D. 2006-Nov-04 00:00:00.0000, -5.023460059607083E-01, -5.140088720946793E-01,  2.195227209358710E-02,  1.433290716197042E-02, -1.421124386596540E-02, -1.021999606052416E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454044.500000000, A.D. 2006-Nov-05 00:00:00.0000, -4.878178716833857E-01, -5.280161509276834E-01,  2.092179570572623E-02,  1.472143414426338E-02, -1.380152954325231E-02, -1.038817519880754E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454045.500000000, A.D. 2006-Nov-06 00:00:00.0000, -4.729070399743460E-01, -5.416084182769838E-01,  1.987491035160429E-02,  1.509825454457604E-02, -1.338127675555346E-02, -1.054815562491102E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454046.500000000, A.D. 2006-Nov-07 00:00:00.0000, -4.576253582267802E-01, -5.547753044719351E-01,  1.881244171979770E-02,  1.546308837750261E-02, -1.295082430506905E-02, -1.069982210255243E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454047.500000000, A.D. 2006-Nov-08 00:00:00.0000, -4.419849488799992E-01, -5.675067822353276E-01,  1.773522668829057E-02,  1.581566556413953E-02, -1.251051812705119E-02, -1.084306608921576E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454048.500000000, A.D. 2006-Nov-09 00:00:00.0000, -4.259981994306797E-01, -5.797931736677220E-01,  1.664411265238605E-02,  1.615572609505070E-02, -1.206071099191977E-02, -1.097778578944603E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454049.500000000, A.D. 2006-Nov-10 00:00:00.0000, -4.096777522857666E-01, -5.916251569325837E-01,  1.553995684757263E-02,  1.648302018398182E-02, -1.160176220478091E-02, -1.110388620244892E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454050.500000000, A.D. 2006-Nov-11 00:00:00.0000, -3.930364944662664E-01, -6.029937726397769E-01,  1.442362566791244E-02,  1.679730841240085E-02, -1.113403730270275E-02, -1.122127916409078E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454051.500000000, A.D. 2006-Nov-12 00:00:00.0000, -3.760875471710556E-01, -6.138904299253211E-01,  1.329599398050592E-02,  1.709836186489713E-02, -1.065790774998637E-02, -1.132988338334765E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454052.500000000, A.D. 2006-Nov-13 00:00:00.0000, -3.588442552098668E-01, -6.243069122255396E-01,  1.215794443658790E-02,  1.738596225546818E-02, -1.017375063174285E-02, -1.142962447326469E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454053.500000000, A.D. 2006-Nov-14 00:00:00.0000, -3.413201763144859E-01, -6.342353827440548E-01,  1.101036677979757E-02,  1.765990204480898E-02, -9.681948346045518E-03, -1.152043497652803E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454054.500000000, A.D. 2006-Nov-15 00:00:00.0000, -3.235290703371446E-01, -6.436683896103322E-01,  9.854157152157766E-03,  1.791998454864736E-02, -9.182888294923947E-03, -1.160225438571091E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454055.500000000, A.D. 2006-Nov-16 00:00:00.0000, -3.054848883450184E-01, -6.525988707287490E-01,  8.690217398292906E-03,  1.816602403721177E-02, -8.676962574459587E-03, -1.167502915827991E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454056.500000000, A.D. 2006-Nov-17 00:00:00.0000, -2.872017616196526E-01, -6.610201583174135E-01,  7.519454368404186E-03,  1.839784582592259E-02, -8.164567664233645E-03, -1.173871272644744E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454057.500000000, A.D. 2006-Nov-18 00:00:00.0000, -2.686939905700461E-01, -6.689259831362101E-01,  6.342779220514064E-03,  1.861528635740271E-02, -7.646104116369365E-03, -1.179326550195874E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454058.500000000, A.D. 2006-Nov-19 00:00:00.0000, -2.499760335680229E-01, -6.763104784037811E-01,  5.161106722481115E-03,  1.881819327490832E-02, -7.121976244401989E-03, -1.183865487590335E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454059.500000000, A.D. 2006-Nov-20 00:00:00.0000, -2.310624957144187E-01, -6.831681834033864E-01,  3.975354554279081E-03,  1.900642548728503E-02, -6.592591812200742E-03, -1.187485521364236E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454060.500000000, A.D. 2006-Nov-21 00:00:00.0000, -2.119681175445033E-01, -6.894940467778012E-01,  2.786442611023239E-03,  1.917985322556003E-02, -6.058361723158586E-03, -1.190184784494434E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454061.500000000, A.D. 2006-Nov-22 00:00:00.0000, -1.927077636809452E-01, -6.952834295136234E-01,  1.595292307218953E-03,  1.933835809128491E-02, -5.519699709856553E-03, -1.191962104942478E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454062.500000000, A.D. 2006-Nov-23 00:00:00.0000, -1.732964114425079E-01, -7.005321076155674E-01,  4.028258826973468E-04,  1.948183309674928E-02, -4.977022024400745E-03, -1.192817003738486E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454063.500000000, A.D. 2006-Nov-24 00:00:00.0000, -1.537491394165458E-01, -7.052362744715079E-01, -7.900342893075556E-04,  1.961018269718981E-02, -4.430747129621262E-03, -1.192749692614759E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454064.500000000, A.D. 2006-Nov-25 00:00:00.0000, -1.340811160032391E-01, -7.093925429092309E-01, -1.982366391493668E-03,  1.972332281512397E-02, -3.881295391313527E-03, -1.191761071199056E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454065.500000000, A.D. 2006-Nov-26 00:00:00.0000, -1.143075879393904E-01, -7.129979469460181E-01, -3.173249848802527E-03,  1.982118085690487E-02, -3.329088771693190E-03, -1.189852723775353E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454066.500000000, A.D. 2006-Nov-27 00:00:00.0000, -9.444386880948874E-02, -7.160499432323661E-01, -4.361766011280297E-03,  1.990369572167761E-02, -2.774550524233891E-03, -1.187026915625090E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454067.500000000, A.D. 2006-Nov-28 00:00:00.0000, -7.450532755156648E-02, -7.185464121912871E-01, -5.546998833074138E-03,  1.997081780282899E-02, -2.218104890026428E-03, -1.183286588955762E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
